;online_transaction_flg;code;category;transaction_amt;customer_id;day_time;day_of_week;time_of_day
10392;online;Лимузины и такси;Транспорт;800;6062062;Суббота Ночь;6;Ночь
10393;offline;Фастфуд;Фаст Фуд;200;6062062;Суббота Ночь;6;Ночь
10394;offline;Универмаги;Разные товары;300;6062062;Воскресенье Вечер;7;Вечер
10395;offline;Магазины с продажей спиртных напитков навынос;Супермаркеты;600;6062062;Воскресенье Вечер;7;Вечер
10396;offline;Фастфуд;Фаст Фуд;300;6062062;Воскресенье Вечер;7;Вечер
10397;offline;Бакалейные магазины, супермаркеты;Супермаркеты;400;6062062;Воскресенье Вечер;7;Вечер
10398;offline;Бакалейные магазины, супермаркеты;Супермаркеты;500;6062062;Воскресенье День;7;День
10399;offline;Бакалейные магазины, супермаркеты;Супермаркеты;100;6062905;Среда День;3;День
10400;offline;Бакалейные магазины, супермаркеты;Супермаркеты;800;6062905;Среда Вечер;3;Вечер
10401;offline;Бакалейные магазины, супермаркеты;Супермаркеты;800;6062905;Среда Вечер;3;Вечер
10402;offline;Бакалейные магазины, супермаркеты;Супермаркеты;100;6062905;Среда День;3;День
10403;offline;Фастфуд;Фаст Фуд;200;6062905;Среда Вечер;3;Вечер
10404;offline;Фастфуд;Фаст Фуд;200;6062905;Среда Вечер;3;Вечер
10405;offline;Различные продовольственные магазины — нигде более не классифицированные;Супермаркеты;100;6062905;Четверг Вечер;4;Вечер
10406;offline;Различные продовольственные магазины — нигде более не классифицированные;Супермаркеты;100;6062905;Четверг Вечер;4;Вечер
