,online_transaction_flg,code,category,transaction_amt,day_of_week,time_of_day,customer_id,day_time
10598,offline,5945,Разные товары,800,2,Вечер,5021780,Вторник Вечер
10599,offline,5411,Супермаркеты,2200,2,Вечер,5021780,Вторник Вечер
10600,offline,5411,Супермаркеты,200,2,Вечер,5021780,Вторник Вечер
10601,offline,5945,Разные товары,500,3,Вечер,5021780,Среда Вечер
10602,online,5814,Фаст Фуд,200,3,День,5021780,Среда День
10603,offline,5411,Супермаркеты,600,3,День,5021780,Среда День
10604,offline,5945,Разные товары,800,3,Утро,5021780,Среда Утро
10605,offline,5814,Фаст Фуд,200,4,Вечер,5021780,Четверг Вечер
10606,offline,5411,Супермаркеты,100,4,День,5021780,Четверг День
10607,offline,4111,Транспорт,90,4,День,5021780,Четверг День
10608,online,5814,Фаст Фуд,600,4,Вечер,5021780,Четверг Вечер
10609,offline,5945,Разные товары,800,5,Вечер,5021780,Пятница Вечер
10610,offline,5499,Супермаркеты,100,5,Вечер,5021780,Пятница Вечер
10611,offline,5499,Супермаркеты,1000,5,Вечер,5021780,Пятница Вечер
10612,offline,5499,Супермаркеты,200,5,Вечер,5021780,Пятница Вечер
10613,offline,5411,Супермаркеты,3200,5,Вечер,5021780,Пятница Вечер
10614,offline,5921,Супермаркеты,3800,6,День,5021780,Суббота День
10615,online,5814,Фаст Фуд,700,6,Вечер,5021780,Суббота Вечер
10616,offline,5411,Супермаркеты,1300,6,День,5021780,Суббота День
10617,offline,5411,Супермаркеты,2800,6,День,5021780,Суббота День
10618,offline,5411,Супермаркеты,2200,1,Вечер,5030908,Понедельник Вечер
10619,offline,5814,Фаст Фуд,200,1,День,5030908,Понедельник День
10620,online,4121,Транспорт,200,1,Утро,5030908,Понедельник Утро
10621,offline,5251,Дом/Ремонт,1100,1,Вечер,5030908,Понедельник Вечер
10622,offline,5814,Фаст Фуд,30,1,День,5030908,Понедельник День
10623,online,5814,Фаст Фуд,200,1,Вечер,5030908,Понедельник Вечер
10624,offline,5411,Супермаркеты,300,2,Вечер,5030908,Вторник Вечер
10625,offline,5812,Рестораны,100,2,Вечер,5030908,Вторник Вечер
10626,offline,5977,Красота,500,2,Вечер,5030908,Вторник Вечер
10627,online,4121,Транспорт,200,2,Вечер,5030908,Вторник Вечер
10628,online,4121,Транспорт,200,2,Утро,5030908,Вторник Утро
10629,offline,5814,Фаст Фуд,200,2,День,5030908,Вторник День
10630,offline,5814,Фаст Фуд,400,2,День,5030908,Вторник День
10631,online,5411,Супермаркеты,1800,2,Вечер,5030908,Вторник Вечер
10632,online,4121,Транспорт,200,3,Утро,5030908,Среда Утро
10633,offline,5814,Фаст Фуд,200,3,День,5030908,Среда День
10634,offline,5411,Супермаркеты,4,3,Вечер,5030908,Среда Вечер
10635,offline,5411,Супермаркеты,600,3,Вечер,5030908,Среда Вечер
10636,offline,5814,Фаст Фуд,400,3,День,5030908,Среда День
10637,offline,5651,Одежда/Обувь,6900,4,Вечер,5030908,Четверг Вечер
10638,offline,5411,Супермаркеты,500,4,Вечер,5030908,Четверг Вечер
10639,offline,5814,Фаст Фуд,100,4,День,5030908,Четверг День
10640,offline,5814,Фаст Фуд,400,4,День,5030908,Четверг День
10641,offline,5411,Супермаркеты,500,5,День,5030908,Пятница День
10642,offline,4111,Транспорт,400,5,Утро,5030908,Пятница Утро
10643,offline,4111,Транспорт,5,5,Утро,5030908,Пятница Утро
10644,offline,5814,Фаст Фуд,300,5,День,5030908,Пятница День
10645,offline,5411,Супермаркеты,60,5,Вечер,5030908,Пятница Вечер
10646,offline,5631,Одежда/Обувь,2700,5,Вечер,5030908,Пятница Вечер
10647,offline,5814,Фаст Фуд,200,6,День,5030908,Суббота День
10648,online,5399,Разные товары,2800,6,День,5030908,Суббота День
10649,offline,5499,Супермаркеты,100,6,Вечер,5030908,Суббота Вечер
10650,online,4121,Транспорт,300,6,Вечер,5030908,Суббота Вечер
10651,online,4121,Транспорт,300,6,Утро,5030908,Суббота Утро
10652,online,4722,Турагентства,600,7,День,5030908,Воскресенье День
10653,online,7999,Развлечения,300,7,День,5030908,Воскресенье День
10654,online,4121,Транспорт,200,7,День,5030908,Воскресенье День
10655,online,5411,Супермаркеты,1400,7,Ночь,5030908,Воскресенье Ночь
10656,offline,5814,Фаст Фуд,600,7,День,5030908,Воскресенье День
10657,offline,5921,Супермаркеты,1000,1,День,5030986,Понедельник День
10658,offline,5411,Супермаркеты,1300,1,День,5030986,Понедельник День
10659,offline,5912,Аптеки,200,2,День,5030986,Вторник День
10660,offline,5814,Фаст Фуд,400,2,День,5030986,Вторник День
10661,offline,5912,Аптеки,2000,3,Утро,5030986,Среда Утро
10662,offline,5411,Супермаркеты,400,3,День,5030986,Среда День
10663,offline,5411,Супермаркеты,1300,3,Утро,5030986,Среда Утро
10664,offline,5411,Супермаркеты,100,4,День,5030986,Четверг День
10665,offline,5921,Супермаркеты,600,5,День,5030986,Пятница День
10666,offline,5411,Супермаркеты,300,5,День,5030986,Пятница День
10667,offline,5411,Супермаркеты,50,5,Вечер,5030986,Пятница Вечер
10668,offline,5411,Супермаркеты,2000,5,Вечер,5030986,Пятница Вечер
10669,offline,5814,Фаст Фуд,400,5,День,5030986,Пятница День
10670,offline,5814,Фаст Фуд,100,5,День,5030986,Пятница День
10671,offline,5411,Супермаркеты,200,5,День,5030986,Пятница День
10672,offline,5921,Супермаркеты,100,6,День,5030986,Суббота День
10673,offline,3433,Аренда авто,200,6,Ночь,5030986,Суббота Ночь
10674,offline,5814,Фаст Фуд,100,6,День,5030986,Суббота День
10675,offline,5691,Одежда/Обувь,5900,6,Вечер,5030986,Суббота Вечер
10676,offline,5921,Супермаркеты,100,7,День,5030986,Воскресенье День
10677,online,5812,Рестораны,1000,7,Утро,5030986,Воскресенье Утро
10678,offline,5812,Рестораны,40,7,Утро,5030986,Воскресенье Утро
10679,online,4121,Транспорт,200,7,Утро,5030986,Воскресенье Утро
10680,offline,5411,Супермаркеты,500,7,День,5030986,Воскресенье День
10681,offline,5814,Фаст Фуд,200,1,День,5036353,Понедельник День
10682,online,5411,Супермаркеты,300,1,Вечер,5036353,Понедельник Вечер
10683,online,4121,Транспорт,300,1,Утро,5036353,Понедельник Утро
10684,offline,4111,Транспорт,400,1,Вечер,5036353,Понедельник Вечер
10685,offline,4111,Транспорт,40,1,Утро,5036353,Понедельник Утро
10686,offline,4111,Транспорт,200,1,Вечер,5036353,Понедельник Вечер
10687,offline,5411,Супермаркеты,90,1,День,5036353,Понедельник День
10688,offline,5411,Супермаркеты,300,1,Утро,5036353,Понедельник Утро
10689,online,5411,Супермаркеты,1100,1,Вечер,5036353,Понедельник Вечер
10690,offline,5814,Фаст Фуд,200,2,День,5036353,Вторник День
10691,offline,5411,Супермаркеты,100,2,День,5036353,Вторник День
10692,online,4121,Транспорт,200,3,Вечер,5036353,Среда Вечер
10693,offline,5814,Фаст Фуд,200,3,День,5036353,Среда День
10694,offline,5651,Одежда/Обувь,400,4,Утро,5036353,Четверг Утро
10695,offline,5651,Одежда/Обувь,200,4,Утро,5036353,Четверг Утро
10696,offline,5651,Одежда/Обувь,100,4,Утро,5036353,Четверг Утро
10697,offline,5814,Фаст Фуд,20,4,День,5036353,Четверг День
10698,online,5814,Фаст Фуд,100,4,День,5036353,Четверг День
10699,online,5411,Супермаркеты,800,4,Утро,5036353,Четверг Утро
10700,offline,5411,Супермаркеты,10,4,Вечер,5036353,Четверг Вечер
10701,offline,5411,Супермаркеты,500,5,Вечер,5036353,Пятница Вечер
10702,offline,5814,Фаст Фуд,200,5,День,5036353,Пятница День
10703,offline,5411,Супермаркеты,100,5,Утро,5036353,Пятница Утро
10704,offline,5411,Супермаркеты,300,5,День,5036353,Пятница День
10705,online,5814,Фаст Фуд,1500,6,Вечер,5036353,Суббота Вечер
10706,offline,5200,Дом/Ремонт,400,6,День,5036353,Суббота День
10707,offline,5691,Одежда/Обувь,2900,7,Вечер,5036353,Воскресенье Вечер
10708,online,5411,Супермаркеты,2100,7,Утро,5036353,Воскресенье Утро
10709,offline,5999,Разные товары,100,1,День,5048905,Понедельник День
10710,offline,5943,Разные товары,200,1,День,5048905,Понедельник День
10711,offline,5942,Книги,300,1,День,5048905,Понедельник День
10712,offline,5814,Фаст Фуд,2400,1,Утро,5048905,Понедельник Утро
10713,offline,5499,Супермаркеты,1900,1,День,5048905,Понедельник День
10714,offline,5411,Супермаркеты,300,1,Утро,5048905,Понедельник Утро
