online_transaction_flg,code,category,transaction_amt,day_of_week,time_of_day,customer_id
0,5814,Фаст Фуд,60,7,Вечер,7774141
1,4215,Сервисные услуги,500,1,Вечер,7776952
1,7512,Аренда авто,100,1,Вечер,7776952
0,4111,Транспорт,50,1,День,7776952
1,5411,Супермаркеты,500,1,Вечер,7776952
1,5411,Супермаркеты,300,1,День,7776952
1,4215,Сервисные услуги,300,3,День,7776952
0,5411,Супермаркеты,400,3,Вечер,7776952
1,4121,Транспорт,400,3,День,7776952
0,5411,Супермаркеты,200,3,День,7776952
0,5814,Фаст Фуд,400,3,День,7776952
0,5814,Фаст Фуд,200,3,Утро,7776952
1,5411,Супермаркеты,1700,3,День,7776952
0,5411,Супермаркеты,100,3,Вечер,7776952
1,4121,Транспорт,300,4,Утро,7776952
0,5411,Супермаркеты,300,4,День,7776952
0,5411,Супермаркеты,200,4,Вечер,7776952
0,5814,Фаст Фуд,100,4,День,7776952
1,4121,Транспорт,400,5,Утро,7776952
1,7512,Аренда авто,300,6,День,7776952
0,5499,Супермаркеты,60,6,Ночь,7776952
0,5411,Супермаркеты,100,6,День,7776952
1,4121,Транспорт,300,6,День,7776952
1,4816,Связь/Телеком,40,6,Утро,7776952
1,4121,Транспорт,600,6,День,7776952
1,4121,Транспорт,400,7,День,7776952
0,5411,Супермаркеты,100,7,День,7776952
0,5411,Супермаркеты,500,7,День,7776952
0,5814,Фаст Фуд,60,7,Вечер,7776952
1,7512,Аренда авто,100,7,Вечер,7776952
0,5200,Дом/Ремонт,1100,3,День,7783353
0,5812,Рестораны,3900,4,День,7783353
1,8299,Образование,1500,5,Вечер,7783353
0,5691,Одежда/Обувь,1700,5,Утро,7783353
0,5814,Фаст Фуд,100,6,День,7783353
0,5411,Супермаркеты,200,7,Вечер,7783353
0,5814,Фаст Фуд,200,7,День,7783353
1,5541,Топливо,3500,1,Вечер,7786458
0,5945,Разные товары,3500,1,Вечер,7786458
0,5411,Супермаркеты,200,2,Утро,7786458
0,5814,Фаст Фуд,20,2,Утро,7786458
0,5814,Фаст Фуд,200,2,День,7786458
0,5814,Фаст Фуд,50,2,День,7786458
0,5814,Фаст Фуд,20,3,Утро,7786458
0,5411,Супермаркеты,100,4,Утро,7786458
0,5814,Фаст Фуд,200,4,День,7786458
0,5814,Фаст Фуд,20,4,Утро,7786458
0,5411,Супермаркеты,100,4,Вечер,7786458
1,4121,Транспорт,200,5,Ночь,7786458
0,5814,Фаст Фуд,200,5,День,7786458
1,4121,Транспорт,700,5,Утро,7786458
1,4121,Транспорт,500,5,Ночь,7786458
0,5814,Фаст Фуд,20,5,Утро,7786458
1,4121,Транспорт,200,5,Ночь,7786458
0,5814,Фаст Фуд,50,5,День,7786458
0,5814,Фаст Фуд,50,5,День,7786458
0,5411,Супермаркеты,100,5,Утро,7786458
0,7523,Транспорт,50,6,Вечер,7786458
0,7832,Кино,800,6,Ночь,7786458
0,5977,Красота,500,6,Вечер,7786458
0,5812,Рестораны,600,6,Ночь,7786458
0,7542,Автоуслуги,50,7,День,7786458
0,7542,Автоуслуги,50,7,День,7786458
0,7542,Автоуслуги,100,7,День,7786458
0,5977,Красота,2300,7,Утро,7786458
0,5912,Аптеки,300,7,День,7786458
1,4121,Транспорт,600,1,Утро,7790407
0,5309,Duty Free,200,1,Утро,7790407
0,5309,Duty Free,2100,1,Утро,7790407
1,4121,Транспорт,1100,6,Вечер,7790407
0,7230,Красота,700,7,День,7790407
1,4121,Транспорт,100,7,День,7790407
1,4121,Транспорт,300,7,День,7790407
1,3423,Аренда авто,100,1,Утро,7796747
1,4112,Ж/д билеты,800,2,День,7796747
1,4112,Ж/д билеты,700,2,День,7796747
0,5814,Фаст Фуд,200,2,Вечер,7796747
0,5814,Фаст Фуд,300,3,Утро,7796747
0,5814,Фаст Фуд,100,3,День,7796747
0,5411,Супермаркеты,300,3,Вечер,7796747
0,5814,Фаст Фуд,200,5,День,7796747
0,5814,Фаст Фуд,600,5,День,7796747
0,5814,Фаст Фуд,200,5,День,7796747
1,4814,Связь/Телеком,500,7,День,7796747
0,5411,Супермаркеты,3300,7,День,7796747
0,5651,Одежда/Обувь,1900,1,День,7807088
0,5921,Супермаркеты,100,1,Вечер,7807088
0,5541,Топливо,1500,1,Утро,7807088
0,5499,Супермаркеты,100,1,День,7807088
0,5411,Супермаркеты,700,1,День,7807088
1,5814,Фаст Фуд,400,1,Утро,7807088
1,4112,Ж/д билеты,800,2,Утро,7807088
1,4112,Ж/д билеты,900,2,День,7807088
1,4112,Ж/д билеты,700,2,День,7807088
1,4112,Ж/д билеты,1300,2,День,7807088
0,5921,Супермаркеты,200,2,День,7807088
0,5912,Аптеки,50,2,День,7807088
0,5411,Супермаркеты,600,2,День,7807088
0,5921,Супермаркеты,40,2,День,7807088
0,4111,Транспорт,100,2,Утро,7807088
1,5814,Фаст Фуд,100,2,День,7807088
0,5814,Фаст Фуд,2800,2,Вечер,7807088
1,5814,Фаст Фуд,900,2,Утро,7807088
0,8299,Образование,70,3,День,7807088
0,5912,Аптеки,100,3,Утро,7807088
0,5499,Супермаркеты,80,3,День,7807088
1,4814,Связь/Телеком,200,3,Ночь,7807088
0,5812,Рестораны,1000,3,День,7807088
1,4121,Транспорт,900,3,Утро,7807088
0,5411,Супермаркеты,800,3,Утро,7807088
0,5921,Супермаркеты,400,4,Вечер,7807088
0,5921,Супермаркеты,100,4,День,7807088
0,5912,Аптеки,100,4,Вечер,7807088
0,5921,Супермаркеты,100,4,Вечер,7807088
0,5814,Фаст Фуд,100,4,Утро,7807088
0,5411,Супермаркеты,200,4,Утро,7807088
0,5411,Супермаркеты,700,4,Вечер,7807088
0,5462,Супермаркеты,200,5,Вечер,7807088
0,5411,Супермаркеты,40,5,Вечер,7807088
0,5814,Фаст Фуд,400,5,Вечер,7807088
0,5499,Супермаркеты,100,6,День,7807088
0,5651,Одежда/Обувь,3500,6,Утро,7807088
0,5921,Супермаркеты,100,6,Вечер,7807088
0,5499,Супермаркеты,50,6,День,7807088
0,5814,Фаст Фуд,50,6,Вечер,7807088
0,5411,Супермаркеты,200,6,Вечер,7807088
0,5411,Супермаркеты,100,6,Вечер,7807088
0,5921,Супермаркеты,60,6,Вечер,7807088
0,8299,Образование,400,6,Утро,7807088
0,5814,Фаст Фуд,100,6,День,7807088
1,4814,Связь/Телеком,500,7,День,7807088
0,5921,Супермаркеты,300,7,День,7807088
0,5411,Супермаркеты,100,7,Утро,7807088
1,7299,Частные услуги,100,1,Вечер,7822530
1,3429,Аренда авто,200,2,Ночь,7822530
0,5812,Рестораны,600,3,Вечер,7822530
0,5814,Фаст Фуд,700,3,Вечер,7822530
1,7299,Частные услуги,100,4,Утро,7822530
1,7299,Частные услуги,100,4,Вечер,7822530
1,7299,Частные услуги,100,4,Утро,7822530
0,5945,Разные товары,4600,4,День,7822530
1,7299,Частные услуги,100,4,Вечер,7822530
0,7542,Автоуслуги,50,4,День,7822530
0,5411,Супермаркеты,600,4,День,7822530
0,5814,Фаст Фуд,200,4,Вечер,7822530
1,3429,Аренда авто,200,5,Вечер,7822530
0,5411,Супермаркеты,1700,5,Вечер,7822530
0,7941,Развлечения,500,6,Вечер,7822530
0,5814,Фаст Фуд,400,6,Вечер,7822530
0,5814,Фаст Фуд,100,6,День,7822530
0,5541,Топливо,1100,7,День,7822530
0,5651,Одежда/Обувь,1100,7,День,7822530
0,5651,Одежда/Обувь,2200,7,Вечер,7822530
0,5462,Супермаркеты,200,7,День,7822530
0,5651,Одежда/Обувь,6800,7,День,7822530
0,5651,Одежда/Обувь,500,7,Вечер,7822530
0,5651,Одежда/Обувь,3900,7,Вечер,7822530
0,5651,Одежда/Обувь,900,7,Вечер,7822530
0,5814,Фаст Фуд,100,7,День,7822530
0,5814,Фаст Фуд,200,7,Ночь,7822530
0,5814,Фаст Фуд,200,7,День,7822530
0,5814,Фаст Фуд,300,7,Вечер,7822530
0,5814,Фаст Фуд,100,7,Вечер,7822530
0,4111,Транспорт,40,2,День,7825478
0,4111,Транспорт,40,2,День,7825478
0,4111,Транспорт,500,2,Утро,7825478
0,5814,Фаст Фуд,300,2,День,7825478
1,5814,Фаст Фуд,800,3,Вечер,7825478
1,5411,Супермаркеты,2800,4,Вечер,7825478
1,5411,Супермаркеты,800,4,Вечер,7825478
1,3429,Аренда авто,200,5,Утро,7825478
1,5411,Супермаркеты,40,5,Вечер,7825478
0,4111,Транспорт,40,5,День,7825478
1,5814,Фаст Фуд,800,5,Вечер,7825478
0,5814,Фаст Фуд,100,5,Утро,7825478
1,4121,Транспорт,300,6,День,7825478
0,5812,Рестораны,100,6,День,7825478
0,5812,Рестораны,60,6,Вечер,7825478
0,5812,Рестораны,12000,6,Вечер,7825478
1,5812,Рестораны,1000,6,Вечер,7825478
0,4111,Транспорт,20,6,День,7825478
0,4111,Транспорт,20,6,Ночь,7825478
1,4121,Транспорт,400,6,День,7825478
1,4121,Транспорт,200,6,Вечер,7825478
0,5411,Супермаркеты,20,6,Утро,7825478
0,7999,Развлечения,200,6,День,7825478
1,5814,Фаст Фуд,40,6,Утро,7825478
1,5814,Фаст Фуд,700,6,Утро,7825478
1,6051,Финансовые услуги,54000,7,Вечер,7825478
1,5411,Супермаркеты,1400,7,День,7825478
0,4215,Сервисные услуги,900,1,Вечер,7846965
1,4899,Связь/Телеком,500,1,Ночь,7846965
0,5814,Фаст Фуд,500,1,Вечер,7846965
0,5814,Фаст Фуд,300,2,Вечер,7846965
0,5993,Разные товары,100,2,Вечер,7846965
1,4121,Транспорт,500,2,Вечер,7846965
0,7997,Развлечения,8100,2,Вечер,7846965
1,3423,Аренда авто,100,3,День,7846965
1,4722,Турагентства,60000,3,Ночь,7846965
1,3423,Аренда авто,100,3,Вечер,7846965
0,5912,Аптеки,300,3,День,7846965
0,5812,Рестораны,1000,3,Вечер,7846965
0,4111,Транспорт,40,3,День,7846965
0,6300,Финансовые услуги,2600,3,Вечер,7846965
1,5411,Супермаркеты,400,4,Вечер,7846965
1,4121,Транспорт,200,5,Вечер,7846965
0,8071,Медицинские услуги,2800,5,Вечер,7846965
0,7230,Красота,1600,5,День,7846965
0,5977,Красота,7900,5,День,7846965
0,5814,Фаст Фуд,100,5,Вечер,7846965
0,5814,Фаст Фуд,90,5,День,7846965
0,4111,Транспорт,90,5,День,7846965
1,4121,Транспорт,300,5,День,7846965
0,5912,Аптеки,1000,6,Вечер,7846965
0,5411,Супермаркеты,100,7,Ночь,7846965
0,5814,Фаст Фуд,200,7,Ночь,7846965
0,5814,Фаст Фуд,1300,7,Ночь,7846965
1,4121,Транспорт,1100,7,Ночь,7846965
0,7230,Красота,3100,1,День,7849481
0,5411,Супермаркеты,500,1,День,7849481
0,5912,Аптеки,100,2,День,7849481
0,5411,Супермаркеты,600,2,День,7849481
0,5814,Фаст Фуд,100,3,День,7849481
0,5411,Супермаркеты,500,3,День,7849481
0,5411,Супермаркеты,700,3,Вечер,7849481
1,4121,Транспорт,900,4,Вечер,7849481
1,4121,Транспорт,500,4,Утро,7849481
1,5411,Супермаркеты,1800,5,Утро,7849481
0,7991,Развлечения,100,6,День,7849481
1,5411,Супермаркеты,1600,7,Вечер,7849481
0,5200,Дом/Ремонт,3300,1,День,7871529
0,5912,Аптеки,600,1,Вечер,7871529
0,5499,Супермаркеты,90,1,Вечер,7871529
1,4121,Транспорт,100,1,Вечер,7871529
0,5814,Фаст Фуд,6500,1,Ночь,7871529
0,5411,Супермаркеты,600,1,День,7871529
0,5411,Супермаркеты,100,1,День,7871529
0,5814,Фаст Фуд,200,2,День,7871529
1,4121,Транспорт,200,2,День,7871529
1,4121,Транспорт,100,2,Ночь,7871529
1,4121,Транспорт,100,2,День,7871529
0,5211,Дом/Ремонт,6000,2,День,7871529
0,5814,Фаст Фуд,300,2,День,7871529
1,4121,Транспорт,500,3,Утро,7871529
0,5499,Супермаркеты,100,3,Утро,7871529
0,5499,Супермаркеты,100,3,Вечер,7871529
1,4121,Транспорт,200,3,День,7871529
1,4121,Транспорт,100,3,День,7871529
0,5499,Супермаркеты,90,4,Утро,7871529
0,5499,Супермаркеты,100,4,Утро,7871529
0,5411,Супермаркеты,200,4,Утро,7871529
0,5451,Супермаркеты,500,4,Утро,7871529
0,5451,Супермаркеты,700,4,Утро,7871529
0,5411,Супермаркеты,1400,4,Утро,7871529
0,5399,Разные товары,100,5,Утро,7871529
0,5399,Разные товары,40,5,Вечер,7871529
0,4112,Ж/д билеты,50,5,Вечер,7871529
0,5411,Супермаркеты,100,5,Утро,7871529
0,5814,Фаст Фуд,100,5,Вечер,7871529
1,4121,Транспорт,800,6,Вечер,7871529
0,5411,Супермаркеты,200,6,Вечер,7871529
1,5411,Супермаркеты,300,6,Утро,7871529
0,5499,Супермаркеты,800,7,Вечер,7871529
0,5533,Автоуслуги,100,7,Вечер,7871529
0,5411,Супермаркеты,400,7,Ночь,7888066
0,5411,Супермаркеты,60,7,Ночь,7888066
0,5533,Автоуслуги,3300,1,День,7898249
0,5411,Супермаркеты,200,1,День,7898249
0,5411,Супермаркеты,20,2,Вечер,7898249
0,5441,Супермаркеты,300,2,Вечер,7898249
0,5411,Супермаркеты,100,2,Вечер,7898249
0,5411,Супермаркеты,900,2,Вечер,7898249
0,5411,Супермаркеты,100,3,День,7898249
0,5411,Супермаркеты,50,3,День,7898249
0,5411,Супермаркеты,300,3,День,7898249
0,5977,Красота,1400,4,День,7898249
1,7512,Аренда авто,100,4,День,7898249
0,5411,Супермаркеты,200,4,Вечер,7898249
1,7512,Аренда авто,70,4,День,7898249
0,5411,Супермаркеты,90,4,Вечер,7898249
0,4111,Транспорт,60,5,День,7898249
0,4111,Транспорт,60,5,Вечер,7898249
1,4121,Транспорт,100,5,Вечер,7898249
1,4121,Транспорт,100,5,День,7898249
1,5399,Разные товары,8200,6,День,7898249
0,5411,Супермаркеты,100,6,Вечер,7898249
0,5411,Супермаркеты,100,6,День,7898249
0,5411,Супермаркеты,80,6,Вечер,7898249
1,5411,Супермаркеты,1700,6,День,7898249
0,7299,Частные услуги,40,7,День,7898249
0,7299,Частные услуги,40,7,День,7898249
0,5621,Одежда/Обувь,3400,7,Вечер,7898249
1,7512,Аренда авто,300,7,Утро,7898249
0,5651,Одежда/Обувь,1900,7,День,7898249
1,7512,Аренда авто,9,7,Вечер,7898249
1,7512,Аренда авто,200,7,Вечер,7898249
0,5812,Рестораны,800,7,День,7898249
0,4111,Транспорт,100,7,День,7898249
1,4121,Транспорт,100,7,День,7898249
